poids_kg,volume_m3,valeur_marchandise,distance_km,mode_transport,type_marchandise,port_origine,destination,mois,type_conteneur,incoterm,volume_annuel_tonnes,cout_mad_kg,cout_mad_m3,cout_total,ratio_valeur_cout
192.06,0.6,3493.71,4000,aerien,dangereux,Tanger-Med,Europe_Sud,9,40_hc,FCA,1000,14.041,4476.634,2696.71446,1.2955431699654252
3030.68,12.18,51261.46,1000,aerien,general,Nador,Europe_Nord,7,palette,FOB,0,12.014,2989.127,36410.589519999994,1.4078722886879533
3707.07,14.66,920309.22,3000,maritime,fragile,Casablanca,Asie,4,40_std,FOB,5000,0.55,138.995,2038.8885000000002,451.3779051674478
3485.48,13.63,14890.94,250,routier,general,Casablanca,Amerique_Nord,9,palette,EXW,0,0.363,92.831,1265.22924,11.769361258201716
1083.13,2.19,14729.38,11000,maritime,dangereux,Tanger-Med,Afrique_Ouest,1,palette,DAT,0,1.94,959.806,2101.2722000000003,7.009743906572408
7273.22,29.25,25705.78,2000,routier,general,Tanger-Med,Asie,2,40_std,EXW,0,1.509,375.301,10975.28898,2.3421506300966666
1534.28,6.83,12698.79,1000,maritime,general,Tanger-Med,Amerique_Nord,10,20_std,FCA,0,0.279,62.603,428.06412000000006,29.665625794565543
782.9,3.03,13251.46,800,routier,general,Tanger-Med,Asie,5,palette,CIF,1000,0.849,219.658,664.6821,19.93653808339355
4857.87,5.4,4316.22,2000,maritime,vrac,Casablanca,Europe_Sud,5,20_std,DAT,0,0.347,311.984,1685.6808899999999,2.560520218034862
12147.16,49.07,54120.49,500,routier,dangereux,Casablanca,Europe_Sud,5,40_std,FCA,0,0.84,208.049,10203.6144,5.304050886125214
4016.63,14.55,43907.45,2000,routier,general,Tanger-Med,Asie,8,20_reefer,FOB,0,2.67,737.269,10724.4021,4.094162974362925
3177.23,19.56,527549.84,4000,aerien,fragile,Nador,Europe_Sud,10,20_std,DAT,100,14.349,2330.429,45590.07327,11.571594475746275
1309.06,4.29,24991.89,500,routier,dangereux,Tanger-Med,Europe_Sud,2,40_hc,FOB,1000,0.724,220.838,947.7594399999999,26.369444550190924
141925.87,320.31,657262.55,2000,maritime,dangereux,Tanger-Med,Europe_Nord,10,palette,FCA,500,0.562,249.205,79762.33894,8.24026174175278
541.76,1.22,13217.71,1500,routier,perissable,Casablanca,Afrique_Ouest,9,20_std,DAT,10000,1.39,616.784,753.0464,17.55231815728752
3945.67,15.13,60520.13,800,routier,general,Tanger-Med,Moyen_Orient,5,40_std,FOB,0,0.915,238.624,3610.28805,16.763241370726636
5065.21,27.8,48166.27,500,routier,general,Tanger-Med,Amerique_Nord,7,20_std,DDP,1000,0.853,155.439,4320.62413,11.147988936496542
2443.37,11.29,22020.02,250,routier,general,Casablanca,Moyen_Orient,9,40_hc,EXW,0,0.42,90.944,1026.2153999999998,21.457502976470636
2695.11,7.35,54160.41,3000,aerien,dangereux,Casablanca,Asie,5,20_std,CIF,500,14.58,5344.065,39294.7038,1.3783132270359548
2805.3,10.8,13190.84,3000,routier,general,Tanger-Med,Europe_Sud,4,20_std,FOB,0,2.259,586.998,6337.1727,2.081502370923235
315.17,0.91,13333.97,4000,aerien,perissable,Casablanca,Europe_Nord,9,20_std,FOB,0,18.148,6260.577,5719.70516,2.3312338008695535
1072.59,3.9,7431.49,3000,maritime,general,Casablanca,Amerique_Nord,8,40_std,EXW,500,0.582,159.869,624.2473799999999,11.90471956806611
2313.75,7.71,15308.76,800,routier,general,Tanger-Med,Europe_Sud,3,20_reefer,EXW,100,0.603,180.843,1395.1912499999999,10.972517208662255
156344.15,182.82,248516.14,9000,maritime,vrac,Tanger-Med,Europe_Sud,4,40_hc,DAT,0,1.154,986.595,180421.14909999998,1.3774224432095696
186380.48,197.5,748711.43,3000,maritime,vrac,Casablanca,Asie,9,40_std,DDP,100,0.822,775.617,153204.75456,4.886998658431192
246167.22,1040.81,1356354.02,2000,maritime,general,Tanger-Med,Europe_Sud,1,40_std,EXW,5000,0.257,60.745,63264.97554,21.43925621440302
1047.96,3.16,17471.15,800,routier,fragile,Agadir,Afrique_Ouest,11,40_hc,CIF,1000,1.445,479.541,1514.3022,11.53742628122709
550.77,1.42,8213.72,1200,routier,perissable,Agadir,Europe_Nord,7,20_reefer,DDP,10000,1.999,777.11,1100.9892300000001,7.460309125821329
2974.48,13.08,220511.65,6000,aerien,fragile,Tanger-Med,Europe_Sud,10,20_reefer,FCA,0,18.628,4235.195,55408.61344,3.9797359347167953
256.74,0.76,4617.57,10000,aerien,general,Casablanca,Europe_Sud,3,20_std,DDP,5000,22.198,7500.471,5699.11452,0.8102258664561806
127.65,0.5,1902.53,3000,aerien,general,Casablanca,Amerique_Sud,10,20_std,EXW,0,10.26,2610.168,1309.689,1.452657844724969
1581.03,9.08,34686.25,100,routier,fragile,Casablanca,Europe_Nord,7,40_std,DAT,0,0.468,81.445,739.92204,46.878249497744385
190234.97,754.13,15422447.48,12000,maritime,fragile,Tanger-Med,Europe_Sud,9,40_std,CIF,0,1.974,498.064,375523.83078,41.06915784270217
761.7,1.71,10226.28,500,routier,perissable,Casablanca,Amerique_Sud,10,palette,DDP,1000,0.906,403.865,690.1002000000001,14.818543741908783
320.08,1.55,50989.53,800,routier,fragile,Tanger-Med,Europe_Nord,11,20_std,FOB,0,1.066,219.838,341.20528,149.4394518162204
4635.19,8.57,61662.57,1200,routier,dangereux,Agadir,Asie,12,palette,DDP,0,3.099,1676.048,14364.453809999999,4.292719431982357
218443.13,888.57,2013980.52,5000,maritime,general,Nador,Amerique_Nord,1,vrac,CIF,0,1.062,260.995,231986.60406,8.681451793997178
915.4,3.09,5346.22,250,routier,general,Agadir,Moyen_Orient,4,palette,EXW,0,0.496,147.184,454.03839999999997,11.774819046142355
3209.79,9.85,53294.78,1500,routier,general,Casablanca,Europe_Nord,3,palette,FCA,0,1.658,540.052,5321.831819999999,10.014367571653176
479.67,2.35,40909.63,8000,aerien,fragile,Tanger-Ville,Europe_Sud,6,20_std,DDP,100,28.904,5894.512,13864.38168,2.950699926201108
1882.44,2.16,8484.15,800,routier,vrac,Tanger-Med,Amerique_Nord,4,palette,FOB,0,0.96,837.832,1807.1424,4.694787748879114
843.56,2.0,13030.68,500,routier,perissable,Tanger-Med,Asie,5,40_hc,DDP,0,1.354,570.957,1142.18024,11.40860220099763
568.95,1.53,6341.9,100,routier,dangereux,Casablanca,Europe_Sud,5,40_hc,FCA,0,0.434,160.993,246.92430000000002,25.683579947376582
196.55,1.17,20396.09,1000,aerien,fragile,Tanger-Ville,Amerique_Sud,3,40_std,CIF,0,7.601,1272.726,1493.97655,13.652215625472836
243827.9,770.03,1648553.96,3000,maritime,general,Casablanca,Europe_Sud,7,palette,FOB,500,0.616,195.199,150197.9864,10.975872576677899
11195.35,42.19,51795.75,500,routier,general,Casablanca,Moyen_Orient,6,40_std,DDP,5000,0.867,230.001,9706.36845,5.33626456349903
317.63,1.01,6325.98,12000,aerien,perissable,Casablanca,Amerique_Nord,9,40_hc,FOB,0,40.444,12724.167,12846.22772,0.49243872503919767
444.03,1.25,13735.03,8000,aerien,perissable,Tanger-Med,Europe_Sud,5,20_std,CIF,1000,19.943,7111.305,8855.29029,1.551053613172968
4342.03,19.71,117481.29,1200,routier,fragile,Tanger-Med,Europe_Sud,3,40_hc,FOB,500,1.312,289.139,5696.7433599999995,20.62253511802926
171466.27,999.6,884041.77,5000,maritime,general,Tanger-Ville,Afrique_Ouest,5,20_std,FOB,0,0.907,155.5,155519.90688999998,5.684428364693448
1667.18,4.17,31133.28,2000,maritime,perissable,Casablanca,Afrique_Ouest,12,20_std,EXW,0,0.708,283.42,1180.36344,26.376011781591608
79495.57,367.46,5480946.32,12000,maritime,fragile,Casablanca,Europe_Nord,11,40_std,CIF,100,2.662,575.865,211617.20734000002,25.900286601901435
2046.45,6.15,16791.74,500,routier,general,Tanger-Med,Europe_Sud,12,palette,FOB,500,0.62,206.151,1268.799,13.234357845490107
250.7,0.75,10254.23,1000,aerien,perissable,Casablanca,Europe_Nord,10,palette,DDP,0,12.979,4343.526,3253.8352999999997,3.151428715522264
75328.87,236.25,1697035.91,3000,maritime,general,Tanger-Med,Asie,9,palette,DAT,0,0.694,221.169,52278.235779999995,32.46161399060127
769.21,2.22,10420.28,2000,routier,perissable,Casablanca,Amerique_Sud,5,palette,CIF,5000,2.021,701.126,1554.57341,6.702983553539617
1877.05,9.13,55116.48,2000,routier,fragile,Tanger-Med,Afrique_Ouest,7,vrac,FCA,1000,2.484,510.65,4662.5922,11.820995196620455
22944.82,86.9,250320.18,50,routier,general,Agadir,Asie,11,20_reefer,DAT,0,0.509,134.328,11678.91338,21.433516274610813
5981.04,21.08,113618.89,2000,routier,fragile,Casablanca,Europe_Sud,1,20_std,CIF,1000,1.841,522.285,11011.09464,10.31858264002715
101434.53,539.47,1965541.47,2000,maritime,general,Casablanca,Europe_Sud,7,40_hc,CIF,500,0.468,88.087,47471.36004,41.40478529251761
986.81,3.59,7308.42,50,routier,general,Casablanca,Amerique_Nord,4,40_hc,DDP,500,0.341,93.776,336.50221,21.718787522970505
307.65,0.87,8652.82,1500,routier,perissable,Tanger-Med,Europe_Sud,11,20_std,EXW,100,1.574,555.64,484.24109999999996,17.8688260868398
51422.51,258.59,1728979.9,11000,maritime,fragile,Tanger-Med,Afrique_Ouest,5,20_reefer,DDP,0,3.179,632.172,163472.15929,10.57660159081147
2273.45,8.14,27955.66,800,routier,general,Agadir,Europe_Sud,8,40_std,CIF,0,0.971,270.958,2207.51995,12.663831192103157
170.47,0.56,2129.51,5000,aerien,general,Mohammedia,Europe_Nord,8,20_std,FOB,10000,13.014,3973.258,2218.49658,0.959888790993764
2763.4,6.24,101165.19,1500,routier,dangereux,Jorf Lasfar,Europe_Sud,5,palette,DDP,0,2.795,1236.898,7723.703,13.098016586085715
2269.86,7.28,19907.72,1500,routier,general,Casablanca,Europe_Sud,2,20_std,FCA,1000,1.177,366.86,2671.6252200000004,7.451539179585975
3130.29,13.18,17035.33,2000,routier,general,Tanger-Med,Europe_Sud,6,20_std,FOB,100,1.894,449.829,5928.76926,2.873333275918382
2136.17,8.63,19563.34,800,routier,general,Agadir,Europe_Sud,6,20_std,EXW,0,0.824,204.066,1760.20408,11.1142453436422
2984.59,18.66,20551.61,3000,routier,fragile,Tanger-Med,Europe_Sud,1,20_reefer,CIF,0,2.686,429.719,8016.608740000001,2.5636289192280075
17621.23,15.77,38622.48,12000,maritime,vrac,Nador,Europe_Nord,5,20_reefer,EXW,10000,1.812,2024.171,31929.66876,1.2096110451475914
129.95,0.54,1465.37,1000,aerien,general,Tanger-Med,Europe_Sud,4,20_std,EXW,0,4.545,1093.905,590.6227499999999,2.481059187103782
2022.4,6.14,23174.85,1500,routier,perissable,Tanger-Med,Europe_Sud,12,40_std,FOB,0,1.968,647.737,3980.0832,5.82270491229932
15682.83,55.94,145091.31,3000,maritime,general,Casablanca,Europe_Nord,12,40_hc,CIF,500,0.507,142.23,7951.19481,18.247736782593055
131313.17,268.77,854054.63,3000,maritime,dangereux,Casablanca,Afrique_Ouest,12,40_hc,FCA,10000,1.021,498.825,134070.74657,6.370178818643987
743.52,3.45,10985.02,5000,aerien,general,Tanger-Med,Asie,1,40_hc,FOB,0,16.413,3535.344,12203.393759999999,0.9001610712592463
5574.85,18.02,32807.53,100,routier,general,Tanger-Med,Afrique_Ouest,8,40_std,FOB,0,0.466,144.235,2597.8801000000003,12.6285774312679
2324.81,12.37,426030.8,800,routier,fragile,Tanger-Med,Moyen_Orient,8,40_std,FOB,5000,0.96,180.428,2231.8176,190.88961391827004
6376.54,19.83,50864.96,2000,routier,general,Casablanca,Europe_Sud,2,palette,CIF,0,1.75,562.579,11158.945,4.558223021979228
23584.18,105.78,244594.04,2000,maritime,general,Nador,Amerique_Sud,10,vrac,DDP,500,0.597,133.057,14079.75546,17.372037511225354
332.28,0.36,1915.57,3000,aerien,vrac,Tanger-Ville,Europe_Sud,11,20_std,DDP,0,17.873,16401.915,5938.84044,0.3225494975581462
1988.26,2.46,3862.94,2500,routier,vrac,Tanger-Med,Afrique_Ouest,9,vrac,CIF,0,2.224,1794.057,4421.890240000001,0.8735947276701286
217.43,1.12,1718.87,500,routier,general,Casablanca,Europe_Sud,3,20_std,FOB,0,0.797,154.365,173.29171000000002,9.918939573047087
228.15,0.91,2171.31,3000,aerien,perissable,Casablanca,Europe_Sud,3,20_reefer,CIF,10000,10.779,2704.308,2459.22885,0.8829231163256726
1758.79,5.9,73505.33,3000,aerien,perissable,Tanger-Med,Moyen_Orient,4,20_std,DDP,5000,11.907,3548.194,20941.91253,3.509962611805446
352.16,0.84,19042.45,4000,aerien,perissable,Tanger-Ville,Afrique_Ouest,7,40_hc,FCA,5000,20.355,8538.359,7168.216800000001,2.6565114492630855
235702.47,481.92,1051771.09,5000,maritime,vrac,Tanger-Med,Europe_Sud,2,40_hc,EXW,0,0.875,427.729,206239.66125,5.099751830590248
1020.68,4.78,22654.39,1500,routier,fragile,Agadir,Europe_Sud,10,vrac,CIF,0,1.739,371.008,1774.96252,12.763306123218872
141483.83,674.13,10264296.98,3000,maritime,fragile,Tanger-Med,Asie,2,40_std,DDP,0,0.874,183.527,123656.86742,83.00628338851058
2528.93,15.25,27261.67,9000,maritime,general,Tanger-Med,Europe_Sud,9,40_hc,FOB,0,1.529,253.563,3866.7339699999993,7.050309178627048
5123.87,17.42,22117.37,800,routier,perissable,Tanger-Med,Afrique_Ouest,4,20_reefer,CIF,500,1.585,466.343,8121.333949999999,2.7233666459436754
153335.93,521.4,1245269.81,3000,maritime,perissable,Tanger-Med,Afrique_Ouest,11,20_reefer,DDP,1000,0.709,208.396,108715.17437,11.454424989117554
9334.52,36.95,29114.44,7000,maritime,general,Tanger-Med,Europe_Sud,7,40_hc,FCA,10000,0.934,235.866,8718.441680000002,3.3394087003860067
3281.45,10.15,28200.54,1200,routier,general,Tanger-Med,Europe_Sud,9,20_reefer,DDP,0,1.085,350.67,3560.3732499999996,7.920669553395842
1202.47,3.96,5159.73,5000,maritime,general,Tanger-Ville,Europe_Sud,7,20_reefer,DAT,0,0.963,292.471,1157.97861,4.455807694064401
2303.88,9.93,28688.45,1000,maritime,general,Nador,Europe_Sud,5,40_std,FCA,100,0.353,81.924,813.26964,35.27544689852188
322.3,1.55,3462.32,2000,aerien,general,Tanger-Med,Amerique_Nord,1,20_std,FOB,0,10.272,2142.065,3310.6656000000003,1.0458078278881442
24000.0,139.47,193711.44,250,routier,general,Tanger-Med,Asie,12,palette,FCA,0,0.413,71.128,9912.0,19.54312348668281
5181.42,22.42,30437.3,250,routier,general,Tanger-Med,Europe_Nord,9,20_std,FOB,0,0.437,100.876,2264.28054,13.442371412157257
73045.6,254.44,1132097.54,7000,maritime,perissable,Agadir,Europe_Nord,8,20_std,DDP,5000,1.966,564.434,143607.6496,7.883267661251383
1476.97,4.25,19091.81,50,routier,perissable,Tanger-Ville,Europe_Sud,5,40_hc,EXW,0,0.418,145.132,617.37346,30.924248023230543
31666.37,126.62,164276.5,9000,maritime,general,Agadir,Europe_Sud,9,20_reefer,DAT,10000,1.01,252.534,31983.0337,5.136363909093464
2432.95,3.36,5640.09,2000,maritime,vrac,Casablanca,Amerique_Nord,8,20_std,DDP,1000,0.528,382.166,1284.5976,4.390550005698282
2893.62,9.09,52992.48,500,routier,perissable,Agadir,Afrique_Ouest,4,40_hc,DDP,500,0.917,291.671,2653.44954,19.97116553420496
70994.37,412.16,3044542.99,5000,maritime,fragile,Tanger-Med,Europe_Nord,2,40_std,DDP,100,1.362,234.545,96694.33194,31.4862611790852
73269.33,102.05,419232.55,2000,maritime,vrac,Tanger-Med,Afrique_Ouest,9,20_std,FOB,1000,0.336,241.004,24618.494880000002,17.029170631409453
4707.97,14.63,21667.62,2000,routier,general,Jorf Lasfar,Europe_Sud,9,20_reefer,FOB,1000,1.575,506.96,7415.05275,2.9221127253612593
10952.64,28.36,442646.56,1000,aerien,perissable,Tanger-Med,Asie,7,40_hc,FOB,500,9.786,3779.781,107182.53503999999,4.129838502465038
477.5,1.23,18651.78,3000,aerien,perissable,Casablanca,Europe_Sud,8,20_std,FCA,0,13.59,5262.094,6489.225,2.8742692694428067
4136.76,13.76,64706.65,9000,maritime,general,Casablanca,Afrique_Ouest,4,palette,FOB,0,1.535,461.479,6349.9266,10.190141410453469
246486.66,832.23,600080.04,5000,maritime,general,Casablanca,Afrique_Ouest,11,20_std,FCA,100,1.142,338.252,281487.76571999997,2.1318157059689353
1390.93,5.41,157916.79,250,routier,fragile,Casablanca,Asie,10,palette,FCA,500,0.584,150.004,812.30312,194.406233475996
182.24,0.65,3616.44,3000,aerien,general,Tanger-Med,Europe_Nord,4,40_std,FOB,0,11.734,3278.753,2138.40416,1.6911863845233073
240571.62,288.86,884841.01,7000,maritime,vrac,Tanger-Ville,Europe_Nord,11,20_std,DDP,0,1.655,1378.55,398146.0311,2.2224031909984294
178265.51,1010.75,6301394.97,12000,maritime,fragile,Agadir,Amerique_Nord,1,40_hc,FCA,0,2.612,460.673,465629.51212,13.533066109383615
23894.39,81.74,2662830.18,10000,aerien,perissable,Casablanca,Europe_Nord,9,40_std,EXW,0,29.467,8613.413,704095.9901299999,3.78191357048966
1714.52,5.83,12216.0,500,routier,general,Tanger-Med,Asie,10,palette,FOB,1000,0.59,173.457,1011.5668,12.076315671886425
19061.77,55.7,1963212.55,12000,aerien,perissable,Agadir,Asie,9,40_hc,DAT,5000,37.729,12911.848,719181.52033,2.7297872574634154
7145.66,39.26,30510.15,50,routier,general,Tanger-Med,Europe_Sud,5,palette,FOB,0,0.296,53.807,2115.11536,14.424816053531947
1264.57,8.7,24378.4,50,routier,general,Tanger-Ville,Europe_Sud,11,20_std,DDP,0,0.393,57.181,496.97601,49.05347443229705
4749.56,16.61,130122.67,1500,routier,fragile,Tanger-Ville,Europe_Nord,7,40_std,EXW,10000,1.556,444.831,7390.3153600000005,17.607187739820617
233.58,1.16,4464.5,2000,aerien,general,Casablanca,Amerique_Sud,3,40_std,FOB,0,10.069,2020.842,2351.9170200000003,1.8982387397324074
254.22,0.84,3640.06,1000,aerien,perissable,Nador,Europe_Sud,11,20_std,FCA,0,10.596,3199.687,2693.71512,1.3513158733726824
156271.21,627.29,10107477.89,2000,maritime,fragile,Tanger-Med,Europe_Sud,8,vrac,CIF,0,0.578,143.951,90324.75937999999,111.9015202407285
45716.78,241.16,316952.0,3000,maritime,general,Tanger-Med,Europe_Nord,9,40_hc,FCA,10000,0.519,98.435,23727.00882,13.358278846039559
152437.86,393.69,3970578.72,7000,maritime,perissable,Agadir,Amerique_Nord,12,40_std,EXW,0,1.541,596.713,234906.74225999997,16.9027873861759
320.23,0.67,22300.52,5000,aerien,perissable,Agadir,Afrique_Ouest,8,40_std,CIF,0,22.983,10975.037,7359.846090000001,3.0300253194561027
4716.06,9.47,412020.38,250,routier,perissable,Tanger-Med,Asie,5,40_std,FCA,0,0.774,385.245,3650.2304400000003,112.8751696016211
2186.96,12.01,81746.64,800,routier,fragile,Agadir,Europe_Nord,12,20_std,FOB,0,1.323,240.929,2893.3480799999998,28.253303003902666
139.4,0.17,858.62,2500,routier,vrac,Mohammedia,Asie,6,20_reefer,FOB,100,3.251,2594.266,453.1894,1.8946162465406298
17912.01,55.58,246980.34,9000,maritime,perissable,Nador,Asie,3,palette,FOB,0,2.229,718.37,39925.87029,6.185972608889123
6097.47,17.48,110508.27,3000,maritime,perissable,Casablanca,Amerique_Nord,3,20_reefer,FOB,500,0.825,287.79,5030.4127499999995,21.96803234486077
1187.56,2.69,35227.09,3000,routier,perissable,Nador,Europe_Sud,7,40_std,DDP,10000,4.348,1917.081,5163.51088,6.822313503094622
1896.92,13.17,47468.72,1200,routier,fragile,Agadir,Afrique_Ouest,9,20_std,EXW,0,1.73,249.102,3281.6716,14.464798976229066
160.66,0.36,2484.97,1000,aerien,dangereux,Tanger-Ville,Moyen_Orient,9,20_std,CIF,0,11.383,5143.094,1828.7927799999998,1.358803483465196
174.09,0.72,959.14,50,routier,general,Tanger-Med,Europe_Sud,2,40_std,EXW,0,0.256,61.418,44.56704,21.521285685564937
234033.98,734.97,2038117.19,2000,maritime,general,Nador,Asie,11,palette,EXW,10000,0.4,127.38,93613.592,21.77159477012697
27104.1,26.82,268880.95,6000,aerien,vrac,Casablanca,Europe_Sud,7,40_std,FOB,0,20.668,20884.476,560187.5388,0.47998381144996655
1486.72,6.47,2557.11,250,routier,general,Mohammedia,Europe_Sud,8,palette,CIF,5000,0.476,109.402,707.67872,3.6133769855337747
4479.82,11.45,16014.82,800,routier,dangereux,Casablanca,Europe_Nord,1,40_hc,FCA,0,1.59,621.902,7122.9138,2.248352352656577
942.19,4.0,20902.01,1000,maritime,fragile,Nador,Europe_Nord,10,40_hc,EXW,0,0.292,68.782,275.11948,75.97430032944231
473.69,1.58,8760.24,10000,aerien,general,Tanger-Ville,Amerique_Nord,4,palette,CIF,1000,19.062,5702.82,9029.478780000001,0.970182245668891
168552.71,833.59,4834096.87,3000,maritime,dangereux,Casablanca,Europe_Nord,9,20_std,DDP,500,0.824,166.53,138887.43303999997,34.80586230294692
80.32,0.27,621.36,10000,aerien,general,Tanger-Ville,Europe_Sud,9,40_std,FCA,500,24.648,7258.143,1979.7273599999999,0.3138613995818091
3845.18,3.62,13279.47,2500,routier,vrac,Agadir,Europe_Sud,5,20_std,FOB,0,2.001,2128.354,7694.205179999999,1.7259053650555236
219983.59,837.14,2129592.83,500,maritime,general,Tanger-Ville,Asie,7,vrac,EXW,0,0.215,56.569,47296.47185,45.0264627931227
3276.58,7.87,47386.85,3000,maritime,perissable,Casablanca,Europe_Sud,11,vrac,DDP,5000,0.796,331.47,2608.1576800000003,18.168705965660784
5082.92,11.56,117866.29,500,aerien,perissable,Agadir,Amerique_Nord,6,40_hc,FOB,0,7.968,3502.036,40500.70656,2.910227993810091
1703.76,8.16,144650.57,2500,routier,fragile,Tanger-Med,Amerique_Sud,4,palette,DDP,0,3.32,693.526,5656.4832,25.57252711366667
117.65,0.4,1453.96,4000,aerien,general,Casablanca,Asie,7,palette,FOB,0,18.319,5325.6,2155.23035,0.6746193046140058
42654.95,121.56,1125968.7,1000,maritime,perissable,Agadir,Europe_Nord,3,40_std,FOB,0,0.358,125.456,15270.472099999999,73.73502879455836
1897.83,7.67,35198.53,100,routier,general,Tanger-Med,Europe_Sud,1,40_hc,FCA,100,0.376,93.038,713.58408,49.326394725622244
942.71,4.35,4592.63,500,routier,general,Nador,Afrique_Ouest,11,20_reefer,FOB,0,0.874,189.504,823.92854,5.5740634982737705
423.58,2.05,84041.82,10000,aerien,fragile,Tanger-Med,Europe_Sud,2,40_std,DAT,0,27.598,5710.552,11689.96084,7.189230242109178
1931.96,5.61,11996.71,1200,routier,general,Casablanca,Europe_Sud,7,40_std,DDP,100,1.522,524.097,2940.44312,4.079898678672621
3912.65,23.87,20261.01,2000,routier,fragile,Casablanca,Asie,10,palette,DAT,500,2.177,356.762,8517.83905,2.3786561217073006
2190.32,9.75,80334.41,500,routier,fragile,Casablanca,Asie,4,20_std,DDP,0,1.177,264.47,2578.0066400000005,31.161444176885436
464.93,0.55,2529.31,500,aerien,vrac,Casablanca,Afrique_Ouest,7,20_std,FCA,100,5.67,4827.154,2636.1531,0.9594700702322638
106453.5,205.51,721424.54,12000,maritime,dangereux,Tanger-Med,Europe_Sud,8,40_hc,FOB,100,2.79,1445.131,297005.265,2.4289957957479307
103321.64,310.14,1087435.35,500,maritime,general,Nador,Afrique_Ouest,7,40_std,DAT,5000,0.247,82.185,25520.44508,42.61035991304898
2607.88,9.14,39748.03,2500,routier,perissable,Tanger-Med,Asie,5,20_std,FOB,0,3.405,971.431,8879.8314,4.476214492090469
3735.4,5.28,19543.24,3000,maritime,vrac,Agadir,Amerique_Nord,1,vrac,EXW,10000,0.439,311.123,1639.8406,11.917768105021915
183557.52,1024.22,5837326.25,500,maritime,fragile,Casablanca,Europe_Sud,6,40_std,FCA,1000,0.274,49.15,50294.760480000004,116.06231333622209
